book_id,title,authors,top_genre,average_rating,ratings_count
18387005,"How to Knock a Bravebird from Her Perch (The Morrow Girls Series, #1)",D. Bryant Simmons,fiction,4.03,106
15719405,By Night in Chile,Roberto Bolano,fiction,3.86,142
13114376,A Heart So White,Javier Marias,fiction,4.01,12
1868380,Rosemary's Baby,Ira Levin,fiction,3.96,401
13223484,The World We Found,Thrity Umrigar,fiction,3.78,346
965172,Cover the Butter,Carrie Kabak,fiction,3.35,298
9533863,"Rock Bottom (A.J. Palladino, #1)","Erin Brockovich, C.J. Lyons",fiction,3.45,366
9922,Summer Crossing,Truman Capote,fiction,3.44,4558
9923,Answered Prayers,Truman Capote,fiction,3.49,82
10106590,Point Omega,Don DeLillo,fiction,3.43,291
15815603,The Shelter Cycle,Peter Rock,fiction,3.08,307
15815608,The Magic Circle,Jenny Davidson,fiction,2.53,127
329156,"The Bean Trees (Greer Family, #1)",Barbara Kingsolver,fiction,3.95,3015
8156551,"Zoe's Tale (Old Man's War, #4)",John Scalzi,fiction,3.73,2192
22365731,Avenue of Mysteries,John Irving,fiction,3.22,62
7953888,Vida de motel,Willy Vlautin,fiction,3.9,9
23255242,Cover Your Eyes,Adele Geras,fiction,3.38,52
10156331,Everything Beautiful Began After,Simon Van Booy,fiction,3.72,8
28116847,Here I Am,Jonathan Safran Foer,fiction,3.65,2165
20990906,The Woman Who Went to Bed for a Year,"Sue Townsend, Caroline Quentin",fiction,2.91,15
34272702,Camino Island,"John Grisham, January LaVoy",fiction,3.77,97
1029992,"Live and Let Die (James Bond, #2)","Ian Fleming, Louise Welsh",fiction,3.62,86
20595195,The Hurricane Sisters,Dorothea Benton Frank,fiction,3.5,1954
20325021,The Goldfinch,"Donna Tartt, David Pittu",fiction,3.88,178
513967,Moonraker,Ian Fleming,fiction,3.71,151
3977106,Frankenstein,Mary Wollstonecraft Shelley,fiction,3.76,40
17123,The Handmaid's Tale,Margaret Atwood,fiction,4.07,311
17125,One Day in the Life of Ivan Denisovich,"Aleksandr Solzhenitsyn, H.T. Willetts",fiction,3.95,62848
33584812,Mrs. Fletcher,Tom Perrotta,fiction,3.42,5711
13087968,Give Us a Kiss,"Daniel Woodrell, Pinckney Benedict",fiction,3.95,86
18858147,"No Longer at Ease (African Trilogy, #2)",Chinua Achebe,fiction,3.82,105
29777277,The Bastard of Istanbul,Elif Shafak,fiction,3.79,101
13687774,Samskara: A Rite for a Dead Man,"U.R. Ananthamurthy yu. aar. an0tmuurti, A.K. Ramanujan",fiction,3.87,63
1041866,The Spire,William Golding,fiction,3.51,48
6033372,Light Boxes,Shane Jones,fiction,3.66,1893
29241855,"This Was a Man (The Clifton Chronicles, #7)",Jeffrey Archer,fiction,4.27,5637
18920399,"Stand - To (Armageddon's Song, #1)",Andy Farman,fiction,3.93,66
12923413,Hold the Dream,Barbara Taylor Bradford,fiction,4.1,13
9803380,"A Sister's Promise (Sisters Series, #1)",Karen Lenfestey,fiction,3.62,1238
24493717,We Are All Made of Stars,Rowan Coleman,fiction,4.08,1831
1607790,London Match,Len Deighton,fiction,4.13,33
498340,Wolf Whistle,Lewis Nordan,fiction,4.02,732
4101648,Burnt Shadows,Kamila Shamsie,fiction,3.87,2973
25657279,Rooville: A Novel,Julie Long,fiction,3.77,40
19653410,Freedom,Jonathan Franzen,fiction,3.73,51
5346,The Last Juror,John Grisham,fiction,3.86,63810
1286927,"Kilo Class (Admiral Arnold Morgan, #2)",Patrick Robinson,fiction,4.02,30
13346057,The Prague Cemetery,"Umberto Eco, Richard Dixon",fiction,3.4,118
7030989,The Next Queen of Heaven,Gregory Maguire,fiction,3.0,1273
8466951,The Kindly Ones,Jonathan Littell,fiction,4.04,88
32970438,The Shark Club,Ann Kidd Taylor,fiction,3.67,1196
22716194,Inside the O'Briens,Lisa Genova,fiction,3.98,28053
214598,Pedro Páramo,Juan Rulfo,fiction,4.04,725
17969943,Summer of '76,Isabel Ashdown,fiction,3.59,240
35326759,Spring Snow,Yukio Mishima,fiction,4.15,7
28334806,Behold the Dreamers,Imbolo Mbue,fiction,3.94,3524
35435551,The Electric Michelangelo,Sarah Hall,fiction,3.59,14
26125835,The Bette Davis Club,Jane Lotter,fiction,3.79,7458
17934481,The Cairo Affair,Olen Steinhauer,fiction,3.61,3159
30121301,Britt-Marie Was Here,"Fredrik Backman, Henning Koch",fiction,4.06,108
17874913,A Prayer for Owen Meany,John Irving,fiction,4.22,40
7499434,Knockemstiff,Donald Ray Pollock,fiction,3.97,102
23716417,"Island of Refuge (Coast of Maine, #2)",Linda Hall,fiction,3.91,18
11868070,The Sportswriter,Richard Ford,fiction,3.7,9
669034,"Village Christmas (Fairacre, #6)",Miss Read,fiction,4.12,294
775346,The Little Friend,Donna Tartt,fiction,3.44,29753
28871544,The Other Mrs Walker,Mary Paulson-Ellis,fiction,3.38,462
1030836,Disobedience,Naomi Alderman,fiction,3.58,117
538840,Cavedweller,Dorothy Allison,fiction,3.71,78
18807424,Arctic Summer,Damon Galgut,fiction,3.71,579
1207217,Pop. 1280,Jim Thompson,fiction,4.07,75
9429864,In Zanesville,Jo Ann Beard,fiction,3.58,3356
207916,The Supermale,"Alfred Jarry, Ralph Gladstone, Barbara Wright",fiction,3.7,323
17162618,Making History,Stephen Fry,fiction,3.96,50
18746947,The Magnificent Ambersons,Booth Tarkington,fiction,3.75,14
18209278,The Woman Upstairs,Claire Messud,fiction,3.31,235
7076703,Survivor,Chuck Palahniuk,fiction,3.93,28424
18465984,The Book of Unknown Americans,"Cristina Henriquez, Christine Avila, Ozzie Rodriguez, Yareli Arizmendi, Gustavo Res, Gabriel Romero, Jesse Corti",fiction,3.85,128
29554303,A Portrait of Emily Price,Katherine Reay,fiction,3.85,158
16280650,The Storyteller,Jodi Picoult,fiction,4.26,873
26698291,Shoot the Messenger (John Lago Thriller #2),Shane Kuhn,fiction,3.71,28
1809276,"Flight of the Old Dog (Patrick McLanahan, #1)",Dale Brown,fiction,4.09,147
1809277,Hammerheads,Dale Brown,fiction,3.87,63
1809275,"Night of the Hawk (Patrick McLanahan, #2)",Dale Brown,fiction,3.96,50
32764186,The Man in the Lighthouse,"Erik Valeur, Mark Mussari",fiction,3.39,179
17662642,"I Have Waited, And You Have Come",Martine McDonagh,fiction,3.17,81
18310267,The Circle,"Dave Eggers, Dion Graham",fiction,3.45,99
998178,Lois & Clark: A Superman Novel,C.J. Cherryh,fiction,3.17,99
25251757,You Will Know Me,Megan Abbott,fiction,3.45,18915
1389906,"Winesburg, Ohio",Sherwood Anderson,fiction,3.84,87
18242661,Past Mortem,Ben Elton,fiction,3.7,102
851321,The Lover,"Marguerite Duras, Barbara Bray",fiction,3.75,101
851322,The Lover,Marguerite Duras,fiction,3.75,106
3189972,Dirt Music,Tim Winton,fiction,3.84,62
12743200,The Book of Evidence,John Banville,fiction,3.73,21
6270923,All We Ever Wanted Was Everything,Janelle Brown,fiction,3.22,298
22731568,Four: A Divergent Collection,Veronica Roth,fiction,4.09,162
11477515,The Death of Bunny Munro,Nick Cave,fiction,3.43,30
1212763,What I Was,Meg Rosoff,fiction,3.5,180
8322780,You Comma Idiot,Doug Harris,fiction,3.38,72
2941719,Tree of Smoke,Denis Johnson,fiction,3.57,295
11149652,"The Angel's Game (The Cemetery of Forgotten Books, #2)",Carlos Ruiz Zafon,fiction,3.86,316
3768539,Eirik the Red's Saga,Julian Jamison,fiction,3.42,36
9510099,Spencer's Mountain,Earl Hamner Jr.,fiction,4.04,41
18660525,Plus One,Sarah Phelan,fiction,4.21,18
730376,Vertigo,"W.G. Sebald, Michael Hulse",fiction,4.02,2314
19373685,The Sound and the Fury,William Faulkner,fiction,3.86,62
23734639,Disclaimer,Renee Knight,fiction,3.58,1020
534158,Fire in the Blood,Irene Nemirovsky,fiction,3.8,2750
27500,Middlesex,Jeffrey Eugenides,fiction,3.98,1074
13626260,The Sea is My Brother,Jack Kerouac,fiction,3.61,57
77702,Ladder of Years,Anne Tyler,fiction,3.72,204
20746625,Upstairs at the Party,Linda Grant,fiction,3.51,488
12048811,All the King's Men,Robert Penn Warren,fiction,4.08,20
5280003,Next,Michael Crichton,fiction,3.49,55
28250804,The Nix,"Nathan  Hill, Ari Fliakos",fiction,4.11,15
32708020,The Lucky Ones,Julianne Pachico,fiction,3.33,351
20871497,The Mill River Redemption,Darcie Chan,fiction,3.78,353
25029941,Anchor Point,Alice Robinson,fiction,3.78,15
635686,Master Georgie,Beryl Bainbridge,fiction,3.5,94
19216380,The Panda Theory,"Pascal Garnier, Svein Clouston",fiction,3.64,15
18881834,Dogs of War,Frederick Forsyth,fiction,3.96,190
20809221,Of Sea and Cloud,Jon Keller,fiction,3.56,115
6474487,The Mere Future,Sarah Schulman,fiction,3.49,121
544900,The Italian Girl,Iris Murdoch,fiction,3.4,976
1114576,Sarum,Edward Rutherfurd,fiction,4.07,203
23165695,The Bear Who Loved Chocolate,Leela Hope,fiction,3.92,123
20743833,Remember the Moon,Abigail Carter,fiction,3.85,348
63913,Trout Fishing in America,Richard Brautigan,fiction,3.83,7472
12926063,Skagboys,Irvine Welsh,fiction,4.06,6027
26209475,When I'm Gone,Emily Bleeker,fiction,3.96,38
13414435,Bitter Wormwood,Easterine Kire,fiction,3.6,56
30970018,The Cleanskin,Laura Bloom,fiction,3.96,26
853476,The Gospel According To The Son,Norman Mailer,fiction,3.21,28
31742239,The Drifter,Christine Lennon,fiction,3.48,131
13366241,Astray,Emma Donoghue,fiction,3.57,4489
17379962,"Collision Force (Crossing Forces, #1)",C.A. Szarek,fiction,4.48,35
3218459,Amerika: The Missing Person,"Franz Kafka, Mark Harman",fiction,3.74,187
8067423,Mansfield Park,"Jane Austen, Tony Tanner",fiction,3.84,76
1068969,The Lovely Bones,Alice Sebold,fiction,3.78,144
1068963,Far from the Madding Crowd,Thomas Hardy,fiction,3.92,19
1800178,The Toy Sword,Elizabeth Cadell,fiction,4.18,80
1800176,Gay Pursuit,Elizabeth Cadell,fiction,3.83,43
3159839,A Cruel Madness,Colin Thubron,fiction,3.67,65
945456,Bluebeard,Kurt Vonnegut Jr.,fiction,4.02,43
540293,On Her Majesty's Secret Service (James Bond #11),Ian Fleming,fiction,3.94,22
3026120,The 42nd Parallel,John dos Passos,fiction,3.83,12
25502838,"The Silent Sister (Riley MacPherson, #1)","Diane Chamberlain, Susan Bennett",fiction,3.93,10
26198481,The Day I Lost You,Fionnuala Kearney,fiction,4.09,261
31358086,The Path of the Child,Sojourner McConnell,fiction,4.44,26
17227564,Scorpion Soup,Tahir Shah,fiction,4.35,27
414390,The Crown of Columbus,"Michael Dorris, Louise Erdrich",fiction,3.29,1416
24515141,"The Long, Hot Summer",Kathleen MacMahon,fiction,3.65,201
15802928,"The Road to Grace (The Walk, #3)",Richard Paul Evans,fiction,4.21,113
64416,The Good Woman of Setzuan,"Bertolt Brecht, Eric Bentley",fiction,3.71,3258
23537280,The Shadow Wife,Diane Chamberlain,fiction,3.97,34
13005984,Keepsake,Kristina Riggle,fiction,3.57,1016
22458676,Copyright,"Lori Lesko, Michelle Gordon",fiction,4.13,22
24364687,Epsilon Creed (Joe Venn #5),Tim  Stevens,fiction,4.12,68
20949661,The Luminous Heart of Jonah S.,Gina B. Nahai,fiction,3.64,261
18816626,A Week in Winter,Maeve Binchy,fiction,3.79,540
25430584,The Guest Room,Chris Bohjalian,fiction,3.68,15245
15754072,Doppler,"Erlend Loe, Don Bartlett, Don Shaw",fiction,3.92,29
827553,The Mathematics of Love,Emma Darwin,fiction,3.07,57
14817,A Scanner Darkly,Philip K. Dick,fiction,4.04,55155
2034864,The Memory of Water,Karen   White,fiction,3.78,5462
7491724,The Deptford Trilogy,Robertson Davies,fiction,4.33,30
13260317,The Meryl Streep Movie Club,Mia March,fiction,3.59,2045
13260318,Tapping the Source,Kem Nunn,fiction,3.97,36
9860784,The Guardian Angel's Journal,Carolyn Jess-Cooke,fiction,3.88,653
2261918,The Walk,Lee Goldberg,fiction,3.61,17
17983018,The Women's Room,Marilyn French,fiction,3.93,12
18084912,Red Clay and Roses,S.K. Nicholls,fiction,3.98,13
978094,Dance Dance Dance,"Haruki Murakami, Rupert Degas",fiction,4.03,66
2984502,Bangkok Blondes,"Anette Pollner, The Bangkok Women's Writers Group",fiction,3.75,11
7896558,The Friends of Eddie Coyle,George V. Higgins,fiction,4.05,534
36353102,The Illusion of Separateness,Simon Van Booy,fiction,3.99,51
7052546,The Water Margin: Outlaws of the Marsh,"Shi Nai'an, Edwin Lowe, J.H. Jackson",fiction,4.12,78
25345317,Call for the Dead,John le Carre,fiction,3.78,49
13255419,The Teleportation Accident,Ned Beauman,fiction,3.44,3429
22396155,Guardian's Rise,Vivienne Mathews,fiction,4.14,12
13642214,The Drowning House,"Elizabeth   Black, Ann Marie Lee",fiction,2.85,9
30288621,Silence,"Shusaku Endo, William Johnston",fiction,4.1,58
821684,The Wind-Up Bird Chronicle,"Haruki Murakami, Rupert Degas",fiction,4.17,73
32283422,The Night the Lights Went Out,Karen   White,fiction,4.07,622
32283423,American War,Omar El Akkad,fiction,3.88,7776
32283424,The Little French Bistro,Nina George,fiction,3.6,2682
13541933,"Quicksilver (The Baroque Cycle, #1, Book 1)","Neal Stephenson, Simon Prebble",fiction,4.11,40
32854941,Commonwealth,Ann Patchett,fiction,3.83,99
15751243,The Antagonist,Lynn Coady,fiction,3.6,14
9218312,The Water Theatre,Lindsay Clarke,fiction,3.51,88
78188,The Double,"Jose Saramago, Margaret Jull Costa",fiction,3.85,299
25183707,The Last Con,Zachary Bartels,fiction,4.18,63
24623686,Etta and Otto and Russell and James,Emma Hooper,fiction,3.66,33
1582473,Crow Lake,Mary Lawson,fiction,3.85,42
21520333,Gone,Colum McCann,fiction,3.48,87
128073,The Power of the Dog,"Thomas Savage, Annie Proulx",fiction,4.14,722
23360975,Nazi Hunter: Atlantis,Jeremy Robinson,fiction,4.28,25
411992,The Memory Room,Mary Rakow,fiction,4.31,101
23175859,The Bees,Laline Paull,fiction,3.67,127
24826361,Beauty Is a Wound,"Eka Kurniawan, Annie Tucker",fiction,3.93,1926
7187395,"The Walk (The Walk, #1)",Richard Paul Evans,fiction,4.13,16478
18747824,The Language of Dying,Sarah Pinborough,fiction,3.95,156
15851657,Double Feature,Owen King,fiction,3.45,8
28430424,When We Were Alive,C.J.   Fisher,fiction,3.8,126
12292737,The Colour Out of Space,H.P. Lovecraft,fiction,4.02,17
16171164,The Salinger Contract,Adam Langer,fiction,3.54,738
11530619,The Inimitable Jeeves,P.G. Wodehouse,fiction,4.26,177
462196,Hav,Jan Morris,fiction,3.92,213
6578834,Inherent Vice,"Thomas Pynchon, Ron McLarty",fiction,3.71,50
27828095,Nocilla Dream,"Agustin Fernandez Mallo, Thomas Bunstead",fiction,3.49,15
3270885,Middlesex,Jeffrey Eugenides,fiction,3.98,46
26213480,Sick  (Novella #1),Christa Wojo,fiction,3.96,46
422,A Book of Common Prayer,"Joan Didion, Oscar Liebman",fiction,3.81,2448
425,Democracy,Joan Didion,fiction,3.81,1706
31375863,The Bug Boys,Stewart Hoffman,fiction,4.33,32
34802642,Twin Peaks: The Final Dossier,Mark Frost,fiction,4.01,835
32333389,Every Wild Heart,Meg Donohue,fiction,3.35,154
4908082,Siddhartha,"Hermann Hesse, Joachim Neugroschel",fiction,3.99,145
8484395,Baudolino,Umberto Eco,fiction,3.71,65
15759956,As It Is On Earth,Peter M. Wheelwright,fiction,4.04,23
16054093,Been Down So Long it Looks Like Up to Me,Richard Farina,fiction,3.82,22
10595269,The Fund,H.T. Narea,fiction,3.39,97
5060378,"The Girl Who Played with Fire (Millennium, #2)","Stieg Larsson, Reg Keeland",fiction,4.22,575163
137031,Paranoia In The Launderette,Bruce Robinson,fiction,4.05,91
13617274,"Love Bite (Just One Bite, #1)",Kay Glass,fiction,3.56,59
13378664,Fifth Business,Robertson Davies,fiction,4.04,12
1207993,The Untouchable,John Banville,fiction,3.97,31
13144793,Dirt,David Vann,fiction,3.11,1002
6417409,Mathilda Savitch,Victor Lodato,fiction,3.18,1712
6895142,The Dickens Digest,"Charles Dickens, Mary Louise Aswell",fiction,3.5,7
1439069,The Choir,Joanna Trollope,fiction,3.78,26
343776,Nights in Aruba,Andrew Holleran,fiction,3.59,199
24662175,A Simple Misunderstanding (For The Very First Time #1),Derek Adams,fiction,3.0,12
18143763,Etched on Me,Jenn Crowell,fiction,3.89,318
23507446,Aquarium,David Vann,fiction,3.73,249
13585761,Dr. Jekyll and Mr. Hyde,"Robert Louis Stevenson, Dan Chaon",fiction,3.79,192
339613,What Girls Learn,Karin Cook,fiction,3.47,546
7919168,The Reluctant Hero,Michael Dobbs,fiction,3.5,103
23153574,The Paragraph Ranch,Kay Ellington,fiction,3.99,89
1418864,The Gypsy Madonna,Santa Montefiore,fiction,3.72,31
6341275,As God Commands,"Niccolo Ammaniti, Jonathan Hunt",fiction,3.86,1658
1945867,Bitter Fruit,Achmat Dangor,fiction,3.33,55
32574984,Tell Me A Lie (Dan Forrester #2),C.J. Carver,fiction,3.94,49
3343563,After Dark,Haruki Murakami,fiction,3.68,24
31136322,"The Twelve Shepherds: Episode 3 (The Twelve Shepherds: Season One, #3)",Randall Wood,fiction,4.41,22
209487,Sacred Country,"Rose Tremain, Julie Rubenstein",fiction,3.93,687
13386545,Diablerie,Walter Mosley,fiction,3.29,11
31706250,New Boy,Tracy Chevalier,fiction,3.52,2029
31706251,New Boy,Tracy Chevalier,fiction,3.52,99
333721,Cry to Heaven,Anne Rice,fiction,3.83,120
21110683,Steppenwolf,"Hermann Hesse, Basil Creighton, Walter Sorell",fiction,4.11,63
204980,Salt,Earl Lovelace,fiction,3.7,189
28204945,Rich and Poor,Jacob Wren,fiction,4.04,43
11758562,Mansfield Park,"Jane Austen, Kathryn Sutherland, Tony Tanner",fiction,3.84,411
577363,All Fall Down,James Leo Herlihy,fiction,4.19,47
1217441,The Man Who Sees Ghosts,"Friedrich Schiller, David  Bryer",fiction,3.32,19
826911,Jude the Obscure,Thomas Hardy,fiction,3.81,336
13547517,"The Third Bullet (Bob Lee Swagger, #8)",Stephen Hunter,fiction,3.83,2450
13547513,Ghosts of Manhattan,Douglas Brunt,fiction,3.38,730
853183,"The Wide Window (A Series of Unfortunate Events, #3)","Lemony Snicket, Brett Helquist",fiction,3.91,1131
9612430,The Coffins of Little Hope,Timothy Schaffert,fiction,3.08,1185
1441841,"At Risk (Liz Carlyle, #1)",Stella Rimington,fiction,3.73,22
899642,Johnny Got His Gun,Dalton Trumbo,fiction,4.16,19
9008286,The Kite Runner,Khaled Hosseini,fiction,4.26,138
6478926,Hercule Poirot's Christmas,Agatha Christie,fiction,3.91,26
21459688,Red Bang,Brandt Monroe,fiction,3.35,13
1127884,"The Gorse Trilogy: The West Pier, Mr Stimpson And Mr Gorse, Unknown Assailant",Patrick Hamilton,fiction,4.02,181
1127883,Address Unknown,Kathrine Kressmann Taylor,fiction,4.16,148
15825157,Lullaby,Chuck Palahniuk,fiction,3.73,12
28815512,Reputations,"Juan Gabriel Vasquez, Anne McLean",fiction,3.69,686
17332281,"Fingal O'Reilly, Irish Doctor (Irish Country #8)",Patrick Taylor,fiction,4.19,1305
20316954,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,fiction,3.75,130
14896820,Frankie And Stankie,Barbara Trapido,fiction,3.58,10
827966,The World According to Garp,John Irving,fiction,4.07,347
827965,The World According to Garp,John Irving,fiction,4.07,193
13154433,Fatherland,Robert   Harris,fiction,3.96,457
22756369,Virginia Woolf in Manhattan,Maggie Gee,fiction,3.48,100
8126298,The Third Angel,Alice Hoffman,fiction,3.56,597
4107909,The Forgotten Garden,Kate Morton,fiction,4.12,3115
32874103,Anything is Possible,Elizabeth Strout,fiction,3.83,289
411756,"Joy in the Morning (Jeeves, #8)",P.G. Wodehouse,fiction,4.35,76
200573,Money for Nothing,P.G. Wodehouse,fiction,3.92,634
32723336,Anything Is Possible,Elizabeth Strout,fiction,3.83,3851
25224237,Whistling Past the Graveyard,"Susan Crandall, Amy Rubinate",fiction,4.04,19
310722,The Slynx,"Tatyana Tolstaya, Jamey Gambrell",fiction,3.79,2025
770632,Love,Angela Carter,fiction,3.66,88
410389,Father Melancholy's Daughter,Gail Godwin,fiction,3.96,1563
15738646,Watchers,"Dean Koontz, J. Charles",fiction,4.16,20
12853341,Birds of Paradise,Diana Abu-Jaber,fiction,3.32,124
6389247,"God Bless You, Mr. Rosewater",Kurt Vonnegut Jr.,fiction,3.95,169
8829355,"Op-Center (Tom Clancy's Op-Center, #1)","Jeff Rovin, Tom Clancy, Steve Pieczenik",fiction,3.49,302
6848201,The Last Gentleman,Walker Percy,fiction,3.89,17
17252987,Grace and Mary,Melvyn Bragg,fiction,3.74,132
20804996,The Accounting,William Lashner,fiction,3.89,728
4945611,"Patriot Acts (Atticus Kodiak, #6)",Greg Rucka,fiction,3.87,29
119005,The Salt Point,Paul Russell,fiction,3.71,224
18483272,"Dexter's Final Cut (Dexter, #7)",Jeff Lindsay,fiction,3.55,57
15802120,Double Feature,Owen King,fiction,3.45,1044
1369049,Steppenwolf,"Hermann Hesse, Basil Creighton, Walter Sorell",fiction,4.11,85
34501666,Exit West,Mohsin Hamid,fiction,3.82,41
17884952,An Unexpected Governess,Lelia M. Silver,fiction,3.68,14
23525090,Consider the Sunflowers,Elma Schemenauer,fiction,3.94,15
2526070,The Good Mayor,Andrew Nicoll,fiction,3.45,490
878912,Buy the Chief a Cadillac,Rick Steber,fiction,3.7,59
19832204,The Art of Arranging Flowers,Lynne Branard,fiction,3.79,180
17559392,Cross Roads,William Paul Young,fiction,3.94,735
